Epoch 0/100 62/125 loss: 0.9417 time 2.71s
Epoch 0/100 63/125 loss: 0.9415 time 2.71s
Epoch 0/100 64/125 loss: 0.9417 time 2.71s
Epoch 0/100 65/125 loss: 0.9418 time 2.71s
Epoch 0/100 66/125 loss: 0.9413 time 2.71s
Epoch 0/100 67/125 loss: 0.9410 time 2.78s
Epoch 0/100 68/125 loss: 0.9412 time 2.70s
Epoch 0/100 69/125 loss: 0.9412 time 2.71s
Epoch 0/100 70/125 loss: 0.9407 time 2.72s
Epoch 0/100 71/125 loss: 0.9409 time 2.70s
Epoch 0/100 72/125 loss: 0.9411 time 2.71s
Epoch 0/100 73/125 loss: 0.9415 time 2.72s
Epoch 0/100 74/125 loss: 0.9413 time 2.71s
Epoch 0/100 75/125 loss: 0.9414 time 2.71s
Epoch 0/100 76/125 loss: 0.9417 time 2.71s
Epoch 0/100 77/125 loss: 0.9417 time 2.71s
Epoch 0/100 78/125 loss: 0.9414 time 2.71s
Epoch 0/100 79/125 loss: 0.9418 time 2.70s
Epoch 0/100 80/125 loss: 0.9415 time 2.77s
Epoch 0/100 81/125 loss: 0.9415 time 2.70s
Epoch 0/100 82/125 loss: 0.9415 time 2.71s
Epoch 0/100 83/125 loss: 0.9414 time 2.71s
Epoch 0/100 84/125 loss: 0.9415 time 2.72s
Epoch 0/100 85/125 loss: 0.9417 time 2.71s
Epoch 0/100 86/125 loss: 0.9411 time 2.72s
Epoch 0/100 87/125 loss: 0.9408 time 2.71s
Epoch 0/100 88/125 loss: 0.9406 time 2.71s
Epoch 0/100 89/125 loss: 0.9406 time 2.71s
Epoch 0/100 90/125 loss: 0.9408 time 2.71s
Epoch 0/100 91/125 loss: 0.9402 time 2.72s
Epoch 0/100 92/125 loss: 0.9402 time 2.71s
Epoch 0/100 93/125 loss: 0.9402 time 2.72s
Epoch 0/100 94/125 loss: 0.9405 time 2.72s
Epoch 0/100 95/125 loss: 0.9406 time 2.71s
Epoch 0/100 96/125 loss: 0.9399 time 2.72s
Epoch 0/100 97/125 loss: 0.9398 time 2.71s
Epoch 0/100 98/125 loss: 0.9393 time 2.71s
Epoch 0/100 99/125 loss: 0.9392 time 2.73s
Epoch 0/100 100/125 loss: 0.9385 time 2.71s
Epoch 0/100 101/125 loss: 0.9381 time 2.71s
Epoch 0/100 102/125 loss: 0.9377 time 2.72s
Epoch 0/100 103/125 loss: 0.9375 time 2.74s
